baseClassifier,datasetName,attributeName,task,dsMatrixCorrelSD,dsEigenvaluePropIntercept,dsEigenvalueCumulativeIntercept,dsChiSquaredMax,attChiSquaredNormalized,attClassifierLogisticNormalized,attCorrelationNormalized,attReliefFNormalized,attSymmetricalUncertNormalized,dsLOGnInstances,dsLnNumClasses,wrapperRelevance
simpleLogisticRegression,Surveillance,A06,classification,0.444130702392979,0.344435714285714,0.337515714285714,8.12,0.0948275862068966,-0.133457769482035,0.208201892744479,-0.094392523364486,0.10216271884655,1.14612803567824,1.09861228866811,no
simpleLogisticRegression,Surveillance,A05,classification,0.444130702392979,0.344435714285714,0.337515714285714,8.12,0.0948275862068966,-0.26644890340644,0.208201892744479,-0.094392523364486,0.10216271884655,1.14612803567824,1.09861228866811,no
simpleLogisticRegression,wine,Flavanoids,classification,0.4502756237,0.20159,0.5693098095,230.3736,1.0,1.0,0.780701754385965,0.929281767955801,1.0,2.25042000230889,1.09861228866811,yes
simpleLogisticRegression,wine,Proline,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.770498008452357,0.764069264069264,1.0,0.893370165745857,0.815878378378378,2.25042000230889,1.09861228866811,yes
simpleLogisticRegression,wine,ColorIntensity,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.727050321738255,0.859307359307359,0.859649122807017,0.612707182320442,0.842905405405405,2.25042000230889,1.09861228866811,no
simpleLogisticRegression,wine,OD280perOD315_DilutedWines,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.660201082068431,0.601731601731602,0.833333333333333,1.0,0.863175675675676,2.25042000230889,1.09861228866811,yes
simpleLogisticRegression,wine,Hue,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.606461851531599,0.517316017316017,0.780701754385965,0.557458563535912,0.64527027027027,2.25042000230889,1.09861228866811,yes
simpleLogisticRegression,wine,TotalPhenols,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.538182760524643,0.716450216450216,0.675438596491228,0.574033149171271,0.641891891891892,2.25042000230889,1.09861228866811,no
simpleLogisticRegression,wine,Alcohol,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.512506641385992,0.735930735930736,0.93859649122807,0.658563535911602,0.692567567567568,2.25042000230889,1.09861228866811,yes
simpleLogisticRegression,wine,Malicacid,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.449719065031757,0.413419913419913,0.58421052631579,0.391160220994475,0.478040540540541,2.25042000230889,1.09861228866811,yes
simpleLogisticRegression,wine,Magnesium,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.285020505821848,0.404761904761905,0.407017543859649,0.235911602209945,0.422297297297297,2.25042000230889,1.09861228866811,no
simpleLogisticRegression,wine,AlcalinityofAsh,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.27790510718242,0.413419913419913,0.594736842105263,0.317127071823204,0.383445945945946,2.25042000230889,1.09861228866811,yes
simpleLogisticRegression,wine,Proanthocyanins,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.276500866418722,0.504329004329004,0.480701754385965,0.340883977900552,0.369932432432432,2.25042000230889,1.09861228866811,no
simpleLogisticRegression,wine,NonflavanoidPhenols,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.214296256168241,0.383116883116883,0.443859649122807,0.396685082872928,0.293918918918919,2.25042000230889,1.09861228866811,no
simpleLogisticRegression,wine,Ash,classification,0.4502756237,0.20159,0.5693098095,230.3736,0.147395795351551,0.316017316017316,0.46140350877193,0.224309392265193,0.268581081081081,2.25042000230889,1.09861228866811,yes
simpleLogisticRegression,winequality_red_classification,alcohol,classification,0.3111971573,0.1442715,0.29799175,497.7464,1.0,1.0,1.0,1.0,1.0,3.20384846374623,1.79175946922806,yes
simpleLogisticRegression,winequality_red_classification,volatile_acidity,classification,0.3111971573,0.1442715,0.29799175,497.7464,0.712168485799194,0.888686131386861,0.670318384115029,0.50077399380805,0.637285491419657,3.20384846374623,1.79175946922806,yes
simpleLogisticRegression,winequality_red_classification,sulphates,classification,0.3111971573,0.1442715,0.29799175,497.7464,0.506389398296,0.87956204379562,0.478260869565217,0.519349845201238,0.578783151326053,3.20384846374623,1.79175946922806,yes
simpleLogisticRegression,winequality_red_classification,citric_acid,classification,0.3111971573,0.1442715,0.29799175,497.7464,0.341259524930768,0.826642335766423,0.292023279698733,0.503869969040248,0.371294851794072,3.20384846374623,1.79175946922806,no
simpleLogisticRegression,winequality_red_classification,total_sulfur_dioxide,classification,0.3111971573,0.1442715,0.29799175,497.7464,0.292108190034122,0.85036496350365,0.638137624101335,0.528250773993808,0.386115444617785,3.20384846374623,1.79175946922806,yes
simpleLogisticRegression,winequality_red_classification,density,classification,0.3111971573,0.1442715,0.29799175,497.7464,0.262643788081642,0.844890510948905,0.376241013351592,0.424148606811146,0.365054602184087,3.20384846374623,1.79175946922806,no
simpleLogisticRegression,winequality_red_classification,chlorides,classification,0.3111971573,0.1442715,0.29799175,497.7464,0.165989548091156,0.833941605839416,0.241355700102704,0.197755417956656,0.229329173166927,3.20384846374623,1.79175946922806,yes
simpleLogisticRegression,winequality_red_classification,fixed_acidity,classification,0.3111971573,0.1442715,0.29799175,497.7464,0.0964925110457856,0.804744525547445,0.185552892844916,0.347910216718266,0.144305772230889,3.20384846374623,1.79175946922806,no
simpleLogisticRegression,winequality_red_classification,residual_sugar,classification,0.3111971573,0.1442715,0.29799175,497.7464,0.0,0.762773722627737,0.0807942485450188,0.202399380804954,0.0,3.20384846374623,1.79175946922806,yes
simpleLogisticRegression,winequality_red_classification,pH,classification,0.3111971573,0.1442715,0.29799175,497.7464,0.0,0.751824817518248,0.133173570694967,0.306114551083591,0.0,3.20384846374623,1.79175946922806,yes
simpleLogisticRegression,winequality_red_classification,free_sulfur_dioxide,classification,0.3111971573,0.1442715,0.29799175,497.7464,0.0,0.766423357664234,0.18760698390962,0.399767801857585,0.0,3.20384846374623,1.79175946922806,yes
simpleLogisticRegression,winequality_white_classification,alcohol,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,1.0,1.0,1.0,1.0,1.0,3.6900187807887,1.94591014905531,yes
simpleLogisticRegression,winequality_white_classification,free_sulfur_dioxide,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,0.749012684105376,0.893574297188755,0.161943319838057,0.386049308478653,0.375194487663925,3.6900187807887,1.94591014905531,yes
simpleLogisticRegression,winequality_white_classification,density,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,0.580986561840441,0.897590361445783,0.697874493927126,0.247745039085989,0.725050011113581,3.6900187807887,1.94591014905531,yes
simpleLogisticRegression,winequality_white_classification,chlorides,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,0.390627487331509,0.901606425702811,0.477226720647773,0.278412507516536,0.542120471215826,3.6900187807887,1.94591014905531,no
simpleLogisticRegression,winequality_white_classification,residual_sugar,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,0.376209819004146,0.889558232931727,0.319331983805668,0.401683704149128,0.353189597688375,3.6900187807887,1.94591014905531,yes
simpleLogisticRegression,winequality_white_classification,volatile_acidity,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,0.368090407288276,0.913654618473896,0.688765182186235,0.66867107636801,0.360191153589687,3.6900187807887,1.94591014905531,yes
simpleLogisticRegression,winequality_white_classification,citric_acid,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,0.349383008493392,0.893574297188755,0.133097165991903,0.496091401082381,0.385418981995999,3.6900187807887,1.94591014905531,yes
simpleLogisticRegression,winequality_white_classification,total_sulfur_dioxide,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,0.3443628356398,0.903614457831325,0.506072874493927,0.50210463018641,0.390420093354079,3.6900187807887,1.94591014905531,no
simpleLogisticRegression,winequality_white_classification,pH,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,0.08448148873146,0.891566265060241,0.211032388663968,0.618159951894167,0.130140031118026,3.6900187807887,1.94591014905531,yes
simpleLogisticRegression,winequality_white_classification,sulphates,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,0.0767284407149652,0.893574297188755,0.142712550607287,0.559230306674684,0.0991331406979329,3.6900187807887,1.94591014905531,yes
simpleLogisticRegression,winequality_white_classification,fixed_acidity,classification,0.2913475067,0.1222756863,0.2590849673,1312.903,0.0741280962873876,0.891566265060241,0.213562753036437,0.507516536380036,0.127250500111136,3.6900187807887,1.94591014905531,yes
simpleLogisticRegression,ionosphere_part1,a34,classification,0.3273284924,0.1835846154,0.3539996154,170.242,1.0,0.660421545667447,0.137886597938144,0.667105263157895,0.842622950819672,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part1,a22,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.931963910198424,0.667447306791569,0.25,0.832894736842105,0.777049180327869,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part1,a07,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.93168665781652,1.0,0.967353951890034,1.0,1.0,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part1,a13,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.930408477344016,0.627634660421546,0.390249140893471,0.861842105263158,0.737704918032787,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part1,a31,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.907926951046158,0.681498829039813,0.632302405498282,0.917105263157895,0.786885245901639,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part1,a04,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.866742049552989,0.737704918032787,0.270403780068729,0.853947368421053,0.727868852459016,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part1,a16,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.855336520952526,0.749414519906323,0.319587628865979,0.931578947368421,0.734426229508197,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part1,a25,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.790780183503483,0.672131147540984,0.404209621993127,0.901315789473684,0.668852459016393,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part1,a28,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.740884740545811,0.660421545667447,0.0919243986254295,0.977631578947369,0.950819672131147,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part1,a19,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.695447069465819,0.660421545667447,0.252147766323024,0.996052631578947,0.511475409836066,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part1,a10,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.493409969337766,0.714285714285714,0.259020618556701,0.723684210526316,0.567213114754098,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part1,a01,classification,0.3273284924,0.1835846154,0.3539996154,170.242,0.446983705548572,0.913348946135831,1.0,0.997368421052632,0.809836065573771,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part2,a05,classification,0.3579183002,0.2253745455,0.3820154545,186.552,1.0,1.0,1.0,1.0,1.0,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part2,a29,classification,0.3579183002,0.2253745455,0.3820154545,186.552,0.907296625069686,0.629787234042553,0.484123296158612,0.929447852760736,0.782608695652174,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part2,a08,classification,0.3579183002,0.2253745455,0.3820154545,186.552,0.881094815386595,0.763829787234043,0.401835501858736,0.75562372188139,0.736231884057971,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part2,a23,classification,0.3579183002,0.2253745455,0.3820154545,186.552,0.773076675672199,0.619148936170213,0.39567843866171,0.602249488752556,0.617391304347826,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part2,a17,classification,0.3579183002,0.2253745455,0.3820154545,186.552,0.710230927569793,0.6,0.168564126394052,0.547034764826176,0.544927536231884,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part2,a11,classification,0.3579183002,0.2253745455,0.3820154545,186.552,0.653238775247652,0.597872340425532,0.325104553903346,0.478527607361963,0.547826086956522,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part2,a14,classification,0.3579183002,0.2253745455,0.3820154545,186.552,0.527440070328916,0.772340425531915,0.381505576208178,0.843558282208589,0.626086956521739,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part2,a20,classification,0.3579183002,0.2253745455,0.3820154545,186.552,0.465194691024487,0.6,0.0689668525402726,0.596114519427403,0.626086956521739,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part2,a32,classification,0.3579183002,0.2253745455,0.3820154545,186.552,0.427618036794031,0.6,0.0697026022304833,0.729038854805726,0.550724637681159,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part2,a26,classification,0.3579183002,0.2253745455,0.3820154545,186.552,0.41780843946996,0.6,0.0029817224287484,0.526584867075665,0.547826086956522,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part2,a02,classification,0.3579183002,0.2253745455,0.3820154545,186.552,0.0,0.0,0.0,0.0,0.0,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part3,a06,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,1.0,0.772727272727273,0.287205763377894,0.706603773584906,1.0,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part3,a33,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,0.871212856379283,0.604545454545455,0.503062757637631,0.638679245283019,0.979452054794521,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part3,a21,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,0.85051003563857,0.588636363636364,0.422968756019571,0.691509433962264,0.886986301369863,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part3,a03,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,0.802414139593727,1.0,1.0,0.682075471698113,0.910958904109589,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part3,a27,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,0.745552110305508,0.640909090909091,0.214027044727819,0.838679245283019,0.897260273972603,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part3,a15,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,0.72388965136226,0.55,0.399121624224679,0.543396226415094,0.708904109589041,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part3,a12,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,0.70072381058005,0.738636363636364,0.308086450668413,0.711320754716981,0.702054794520548,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part3,a09,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,0.629761415150577,0.709090909090909,0.567958546827445,0.652830188679245,0.719178082191781,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part3,a24,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,0.453536618489645,0.640909090909091,0.0119235658974458,1.0,0.736301369863014,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,ionosphere_part3,a18,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,0.436749368071312,0.663636363636364,0.229899449088878,0.639622641509434,0.801369863013699,2.54530711646582,0.693147180559945,yes
simpleLogisticRegression,ionosphere_part3,a30,classification,0.3374478002,0.2047348485,0.3653477273,194.7609,0.283116375001348,0.640909090909091,0.0075894749007974,0.415094339622641,0.438356164383562,2.54530711646582,0.693147180559945,no
simpleLogisticRegression,avila_tr,F4,classification,0.2458556231,0.0940016883,0.2138422078,109727.4041,1.0,0.10527047698512,0.36660724896019,0.611249012749633,1.0,4.01828430842653,2.484906649788,yes
simpleLogisticRegression,avila_tr,F3,classification,0.2458556231,0.0940016883,0.2138422078,109727.4041,0.431252482350487,0.0,0.251336898395722,0.161232088457633,0.61185510428101,4.01828430842653,2.484906649788,yes
simpleLogisticRegression,avila_tr,F2,classification,0.2458556231,0.0940016883,0.2138422078,109727.4041,0.346074735035129,0.0,0.065359477124183,0.0197450073338599,0.57563117453348,4.01828430842653,2.484906649788,no
simpleLogisticRegression,avila_tr,F1,classification,0.2458556231,0.0940016883,0.2138422078,109727.4041,0.283410646183327,0.0146015853149771,0.285204991087344,0.488942795893038,0.587925356750823,4.01828430842653,2.484906649788,yes
simpleLogisticRegression,avila_tr,F5,classification,0.2458556231,0.0940016883,0.2138422078,109727.4041,0.214414028044978,1.0,0.528223410576352,1.0,0.589242590559824,4.01828430842653,2.484906649788,yes
simpleLogisticRegression,avila_tr,F7,classification,0.2458556231,0.0940016883,0.2138422078,109727.4041,0.0769485441604464,0.0,0.468805704099822,0.0713358907819023,0.362897914379802,4.01828430842653,2.484906649788,yes
simpleLogisticRegression,avila_tr,F9,classification,0.2458556231,0.0940016883,0.2138422078,109727.4041,0.0750449832249335,0.585314977054652,1.0,0.176999887171387,0.346652030735456,4.01828430842653,2.484906649788,yes
simpleLogisticRegression,avila_tr,F6,classification,0.2458556231,0.0940016883,0.2138422078,109727.4041,0.0188227491294492,0.0,0.648841354723708,0.0628737447816766,0.130406147091109,4.01828430842653,2.484906649788,yes
simpleLogisticRegression,avila_tr,F10,classification,0.2458556231,0.0940016883,0.2138422078,109727.4041,0.0156620081746744,0.0,0.333333333333333,0.055060363308135,0.0928649835345774,4.01828430842653,2.484906649788,yes
simpleLogisticRegression,avila_tr,F8,classification,0.2458556231,0.0940016883,0.2138422078,109727.4041,0.0066033504204625,0.0,0.223410576351753,0.0708281620218888,0.045225027442371,4.01828430842653,2.484906649788,yes
simpleLogisticRegression,avila_ts,F4,classification,0.2444200128,0.0917816883,0.2014893506,111026.00951,1.0,0.866108786610879,0.308966304968589,0.734625322997416,1.0,4.01857568346725,2.484906649788,yes
simpleLogisticRegression,avila_ts,F3,classification,0.2444200128,0.0917816883,0.2014893506,111026.00951,0.443446148765398,0.847280334728034,0.300970873786408,0.494832041343669,0.607628233231039,4.01857568346725,2.484906649788,yes
simpleLogisticRegression,avila_ts,F2,classification,0.2444200128,0.0917816883,0.2014893506,111026.00951,0.352337583622481,0.847280334728034,0.179326099371788,0.301033591731266,0.57628233231039,4.01857568346725,2.484906649788,no
simpleLogisticRegression,avila_ts,F1,classification,0.2444200128,0.0917816883,0.2014893506,111026.00951,0.28003912792344,0.853556485355649,0.281553398058252,0.447286821705426,0.58746163963174,4.01857568346725,2.484906649788,yes
simpleLogisticRegression,avila_ts,F5,classification,0.2444200128,0.0917816883,0.2014893506,111026.00951,0.205680932880355,1.0,0.465448315248429,1.0,0.59820254274441,4.01857568346725,2.484906649788,yes
simpleLogisticRegression,avila_ts,F9,classification,0.2444200128,0.0917816883,0.2014893506,111026.00951,0.074647097887937,0.935146443514644,1.0,0.586821705426357,0.355765015344147,4.01857568346725,2.484906649788,yes
simpleLogisticRegression,avila_ts,F7,classification,0.2444200128,0.0917816883,0.2014893506,111026.00951,0.0743569004815618,0.815899581589958,0.599086236436322,0.324289405684755,0.359929855326611,4.01857568346725,2.484906649788,yes
simpleLogisticRegression,avila_ts,F6,classification,0.2444200128,0.0917816883,0.2014893506,111026.00951,0.0191573694253005,0.849372384937239,0.743003997715591,0.137726098191214,0.120341955282771,4.01857568346725,2.484906649788,yes
simpleLogisticRegression,avila_ts,F10,classification,0.2444200128,0.0917816883,0.2014893506,111026.00951,0.0150007222393235,0.843096234309624,0.408909194745859,0.108785529715762,0.0918456817185445,4.01857568346725,2.484906649788,yes
simpleLogisticRegression,avila_ts,F8,classification,0.2444200128,0.0917816883,0.2014893506,111026.00951,0.006941756831588,0.849372384937239,0.205596801827527,0.152196382428941,0.0480052608505042,4.01857568346725,2.484906649788,yes
simpleLogisticRegression,cmc,NofChildrenBorn,classification,0.2668919135,0.0982908333,0.2820511957,181.308,1.0,0.0,0.620915032679739,0.345797608465002,1.0,3.16820274684263,1.09861228866811,yes
simpleLogisticRegression,cmc,WifesEducation,classification,0.2668919135,0.0982908333,0.2820511957,181.308,0.774698303439451,1.0,0.708061002178649,1.0,0.628908019936566,3.16820274684263,1.09861228866811,yes
simpleLogisticRegression,cmc,WifesAge,classification,0.2668919135,0.0982908333,0.2820511957,181.308,0.650589052882388,-0.154078549848943,1.0,0.441917816075474,0.568343150581483,3.16820274684263,1.09861228866811,yes
simpleLogisticRegression,cmc,HusbandsEducation,classification,0.2668919135,0.0982908333,0.2820511957,181.308,0.407886028195116,0.0,0.64560639070443,0.493648381269177,0.405980969642048,3.16820274684263,1.09861228866811,yes
simpleLogisticRegression,cmc,HusbandsOccupation,classification,0.2668919135,0.0982908333,0.2820511957,181.308,0.360717673792662,0.0,0.533042846768337,0.0994752387233676,0.286663645974928,3.16820274684263,1.09861228866811,no
simpleLogisticRegression,cmc,StandardLiving,classification,0.2668919135,0.0982908333,0.2820511957,181.308,0.343057118273876,0.0,0.464052287581699,0.709976199351934,0.297840205407038,3.16820274684263,1.09861228866811,no
simpleLogisticRegression,cmc,MediaExposure,classification,0.2668919135,0.0982908333,0.2820511957,181.308,0.174134621748627,0.0,0.77124183006536,0.295730221087948,0.248451895484066,3.16820274684263,1.09861228866811,no
simpleLogisticRegression,cmc,WifesReligion,classification,0.2668919135,0.0982908333,0.2820511957,181.308,0.119255631301432,-0.358761329305136,0.4960058097313,0.0194706506466321,0.13819664703217,3.16820274684263,1.09861228866811,no
simpleLogisticRegression,cmc,WifesNowWorking,classification,0.2668919135,0.0982908333,0.2820511957,181.308,0.0286087762260904,0.0,0.305737109658678,0.150259513090356,0.033227609122489,3.16820274684263,1.09861228866811,no
simpleLogisticRegression,sonar_all_data_part1,s11,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,1.0,1.0,1.0,1.0,1.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part1,s51,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.487782182003109,0.765653606737459,0.677292677292677,0.180173913043478,0.473244968090329,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part1,s21,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.407864127043667,0.589893811790553,0.560868560868561,0.315304347826087,0.393716249386352,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part1,s36,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.39601599948063,0.700476016111314,0.621852621852622,0.867652173913043,0.399607265586647,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part1,s46,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.382880267186998,0.563163676309044,0.705936705936706,0.545217391304348,0.395679921453117,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part1,s6,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.0,0.461369461735628,0.305613305613306,0.159652173913043,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part1,s16,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.0,0.184913950933724,0.0267960267960268,0.526608695652174,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part1,s56,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.0,0.22885389967045,0.298683298683299,0.0309565217391304,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part1,s26,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.0,0.176125961186379,0.0649110649110649,0.313565217391304,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part1,s31,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.0,0.235811058220432,0.255717255717256,0.51895652173913,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part1,s41,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.0,0.158549981691688,0.0482790482790483,0.196173913043478,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part1,s1,classification,0.3266119722,0.1760526923,0.3310630769,55.4518,0.0,0.503478579274991,0.627627627627628,0.0833043478260869,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part2,s12,classification,0.319042687,0.1688126923,0.3060038462,49.3006,1.0,1.0,1.0,1.0,1.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part2,s47,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.527784651708093,0.596444780635401,0.769154482530051,0.437619117431462,0.581939799331104,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part2,s52,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.488706019805033,0.672844175491679,0.735894657675687,0.263890925084298,0.480490523968785,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part2,s17,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.0,0.222012102874433,0.0101186758276077,0.303914382055417,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part2,s57,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.0,0.178139183055976,0.0023786154061874,-0.0976396422811904,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part2,s22,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.0,0.44553706505295,0.513355173424773,0.290280017592728,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part2,s7,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.0,0.312783661119516,0.292541651263878,-0.0562967306846503,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part2,s27,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.0,0.0472768532526475,0.140210837614246,0.36739481014514,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part2,s32,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.0,0.163767019667171,0.140919578324771,0.327517959243513,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part2,s37,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.0,0.636535552193646,0.532970464888016,0.411083418853541,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part2,s42,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.0,0.345310136157337,0.367492256115438,0.228998680545375,0.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part2,s2,classification,0.319042687,0.1688126923,0.3060038462,49.3006,0.0,0.336232980332829,0.589524404390113,0.19747837560475,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part3,s13,classification,0.3219953551,0.1711315385,0.3152492308,33.08,1.0,0.954088952654232,0.949893713938658,0.760130986492018,1.0,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part3,s48,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.970266021765417,1.0,1.0,1.0,0.85003711952487,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part3,s28,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.602013301088271,0.126255380200861,0.250531430306711,0.394392140810479,0.660727542687454,2.31806333496276,0.693147180559945,no
simpleLogisticRegression,sonar_all_data_part3,s8,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.0,0.747489239598278,0.574855754631036,0.461522717969709,0.0,2.31806333496276,0.693147180559945,yes
simpleLogisticRegression,sonar_all_data_part3,s23,classification,0.3219953551,0.1711315385,0.3152492308,33.08,0.0,0.409373505499761,0.386881263285758,0.382930822758903,0.0,2.31806333496276,0.693147180559945,yes
