@relation segment_challenge_part1
@attribute rawred-mean real
@attribute hue-mean real
@attribute value-mean real
@attribute rawgreen-mean real
@attribute exblue-mean real
@attribute hedge-sd real
@attribute vegde-sd real
@attribute region-centroid-col real
@attribute short-line-density-2 real
@attribute region-pixel-count real
@attribute class{brickface,cement,foliage,grass,path,sky,window}
@data
36.7778,-2.39168,53.6667,39.2222,31.3333,73.1111,1.14444,187.0,0.0,9.0,"path"
2.66667,-1.9978,5.77778,2.33333,6.55556,0.166667,0.02963,173.0,0.0,9.0,"window"
127.556,-2.23156,145.556,129.889,33.6667,0.844443,0.166667,222.0,0.0,9.0,"sky"
104.222,-2.39038,134.111,112.667,51.3333,1.33333,0.574134,213.0,0.0,9.0,"sky"
18.8889,-1.38687,21.8889,13.1111,11.7778,0.962963,1.05185,23.0,0.0,9.0,"brickface"
89.1111,-2.22055,123.222,93.2222,64.1111,0.077778,0.088889,120.0,0.0,9.0,"sky"
0.111111,-2.05616,3.55556,0.0,7.0,0.172133,0.136083,40.0,0.0,9.0,"window"
24.2222,-1.84852,36.8889,20.4444,29.1111,0.877779,1.00741,141.0,0.0,9.0,"brickface"
49.6667,-2.0052,69.6667,47.8889,41.7778,3.69985,2.3983,178.0,0.0,9.0,"path"
0.333333,-2.0944,1.66667,0.333333,2.66667,1.09036,0.981307,182.0,0.0,9.0,"window"
10.1111,-2.3163,25.8889,13.4444,28.2222,1.68215,1.75647,58.0,0.0,9.0,"foliage"
6.0,-2.08534,14.5556,6.0,17.1111,0.327731,0.942809,249.0,0.0,9.0,"window"
111.889,-2.37055,141.667,119.778,51.6667,0.547723,0.611616,217.0,0.0,9.0,"sky"
117.444,-2.30877,142.222,122.556,44.4444,2.11851,0.166667,84.0,0.0,9.0,"sky"
115.667,-2.27065,140.222,119.889,44.8889,0.740737,1.1,178.0,0.0,9.0,"sky"
10.0,2.32811,18.4444,18.4444,-4.66667,0.551852,1.84074,94.0,0.0,9.0,"grass"
22.0,-1.6958,29.8889,17.2222,20.5556,2.72963,0.596296,122.0,0.0,9.0,"brickface"
13.7778,2.23903,20.6667,20.6667,-5.11111,1.82222,1.46667,26.0,0.0,9.0,"grass"
10.8889,-2.03581,26.4444,11.7778,30.2222,0.827759,0.975629,68.0,0.0,9.0,"foliage"
0.111111,-2.18129,2.77778,0.555556,4.88889,0.474074,1.14074,58.0,0.0,9.0,"foliage"
91.8889,-2.38226,124.889,101.0,56.8889,0.389683,0.646932,115.0,0.0,9.0,"sky"
45.4444,-1.97757,62.1111,43.3333,35.4444,1.99629,0.879815,53.0,0.0,9.0,"path"
1.22222,-2.22949,5.66667,1.88889,8.22222,1.74696,1.96261,18.0,0.0,9.0,"foliage"
0.111111,-2.17877,3.33333,0.555556,6.0,1.05556,1.27407,26.0,0.0,9.0,"foliage"
129.889,-2.25501,145.556,132.333,28.8889,0.711108,1.4963,72.0,0.0,9.0,"sky"
21.7778,-1.68265,29.7778,17.1111,20.6667,0.651851,2.97778,96.0,0.0,9.0,"brickface"
1.11111,-2.43572,7.22222,3.11111,10.2222,1.71852,1.37778,49.0,0.0,9.0,"foliage"
53.4444,-2.00596,74.8889,51.4444,44.8889,0.860663,1.04704,154.0,0.0,9.0,"path"
36.1111,-2.06864,53.6667,35.6667,35.5556,0.490653,0.62361,58.0,0.0,9.0,"cement"
50.6667,-2.12574,74.5556,51.4444,47.0,0.894428,0.928958,49.0,0.0,9.0,"cement"
10.8889,2.54414,18.1111,18.1111,-1.0,1.42465,0.574134,38.0,0.0,9.0,"grass"
1.22222,-1.5708,1.55556,1.0,0.888889,0.136083,2.07275,155.0,0.0,9.0,"window"
19.0,-1.17666,20.5556,12.5556,8.66667,3.76296,2.01852,37.0,0.0,9.0,"brickface"
23.3333,-1.8356,34.7778,19.7778,26.4444,3.71852,4.61111,75.0,0.0,9.0,"brickface"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,9.0,"window"
130.444,-2.26361,147.444,133.333,31.1111,0.744442,0.607408,101.0,0.0,9.0,"sky"
106.889,-2.09899,128.778,107.0,43.6667,2.12223,0.255557,52.0,0.0,9.0,"sky"
34.6667,-2.3412,49.2222,37.0,26.7778,5.92962,1.30741,179.0,0.0,9.0,"path"
19.7778,-1.33379,22.2222,13.8889,10.7778,1.02222,1.46667,90.0,0.0,9.0,"brickface"
33.5556,-2.10623,49.7778,33.7778,32.2222,0.860663,0.928958,230.0,0.0,9.0,"cement"
50.6667,-2.10205,73.4444,51.0,45.2222,0.62361,1.50062,19.0,0.0,9.0,"cement"
19.5556,-1.6232,25.8889,14.5556,17.6667,3.18518,0.88889,26.0,0.0,9.0,"brickface"
0.0,-2.0944,3.0,0.0,6.0,0.062963,0.062963,220.0,0.0,9.0,"foliage"
48.5556,-2.04172,69.5556,47.4444,43.1111,2.11257,1.64654,249.0,0.0,9.0,"path"
54.7778,-2.05408,77.5556,53.8889,46.4444,4.00786,2.19511,121.0,0.0,9.0,"path"
1.0,-2.07124,5.77778,0.888889,9.66667,0.02963,0.02963,94.0,0.0,9.0,"window"
0.111111,-2.1239,6.44444,0.333333,12.4444,0.474074,0.340741,45.0,0.0,9.0,"foliage"
17.8889,-2.16726,32.2222,18.8889,27.6667,0.685185,1.00741,62.0,0.0,9.0,"cement"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,9.0,"foliage"
0.333333,-2.00761,1.77778,0.111111,3.11111,0.712325,0.544331,252.0,0.0,9.0,"window"
37.7778,-1.99837,49.5556,36.4444,24.8889,2.86486,2.16453,133.0,0.0,9.0,"path"
51.5556,-2.02406,69.6667,50.2222,37.5556,0.403687,0.490655,109.0,0.0,9.0,"cement"
2.88889,-2.1239,8.55556,3.11111,11.1111,0.61111,1.52963,190.0,0.0,9.0,"cement"
0.555556,-2.2891,6.55556,1.77778,10.7778,0.285185,1.12963,81.0,0.111111,9.0,"foliage"
0.444444,-1.94917,3.22222,0.0,6.0,0.272166,0.172133,161.0,0.0,9.0,"window"
20.0,-1.68507,27.3333,15.4444,19.2222,2.28519,0.162963,24.0,0.0,9.0,"brickface"
0.0,-2.20485,3.44444,0.444444,6.44444,0.534027,0.344265,113.0,0.0,9.0,"foliage"
34.5556,-2.02804,48.4444,33.6667,28.6667,0.474074,0.41852,252.0,0.0,9.0,"cement"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,9.0,"window"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,9.0,"window"
57.6667,-2.10881,79.7778,58.1111,43.7778,0.879814,6.94556,112.0,0.0,9.0,"cement"
47.4444,-1.98191,65.1111,45.3333,37.4444,1.78886,1.91679,201.0,0.0,9.0,"path"
0.0,-2.0944,0.444444,0.0,0.888889,0.077778,0.02963,241.0,0.0,9.0,"window"
54.4444,-2.01821,74.8889,52.7778,42.5556,1.40897,1.45169,136.0,0.0,9.0,"path"
22.0,-1.62567,28.8889,16.5556,19.2222,3.44074,2.11852,67.0,0.0,9.0,"brickface"
100.778,-2.36224,132.444,108.889,55.2222,0.854182,0.800462,220.0,0.0,9.0,"sky"
5.11111,1.99116,11.2222,11.2222,-7.44444,0.122222,0.074074,74.0,0.0,9.0,"grass"
14.1111,-2.11767,24.0,14.3333,19.5556,0.136082,0.45542,205.0,0.0,9.0,"window"
6.66667,-0.874641,6.66667,2.88889,2.44444,0.207407,0.074074,28.0,0.0,9.0,"brickface"
6.44444,-2.06451,9.88889,6.77778,6.55556,3.2157,3.5865,93.0,0.0,9.0,"foliage"
44.1111,-1.9821,57.3333,42.4444,28.1111,1.28956,2.81004,135.0,0.0,9.0,"path"
101.556,-2.13924,127.556,102.667,50.8889,0.211111,0.329632,74.0,0.0,9.0,"sky"
134.667,-2.23289,149.889,136.667,28.4444,0.062963,0.355559,139.0,0.0,9.0,"sky"
12.4444,2.2422,20.1111,20.1111,-5.44444,2.16795,0.62361,232.0,0.0,9.0,"grass"
11.1111,2.63418,17.8889,17.8889,0.111111,1.04172,0.443053,169.0,0.0,9.0,"grass"
131.444,-2.2,146.667,133.0,28.8889,1.14074,0.340741,145.0,0.0,9.0,"sky"
33.1111,-2.0978,47.4444,33.1111,28.6667,1.0963,28.9074,104.0,0.0,9.0,"cement"
4.11111,-2.04872,11.4444,3.77778,15.0,0.501848,0.298142,223.0,0.0,9.0,"window"
20.6667,-1.42009,24.1111,14.8889,12.6667,2.15185,0.207407,68.0,0.0,9.0,"brickface"
33.5556,-1.94218,43.0,32.0,20.4444,44.3741,0.062963,219.0,0.0,9.0,"cement"
59.0,-2.12364,86.1111,59.7778,53.4444,1.28956,0.807372,29.0,0.0,9.0,"cement"
0.0,-2.0944,0.333333,0.0,0.666667,0.172133,0.278887,180.0,0.0,9.0,"window"
0.666667,-2.56977,3.55556,2.0,4.44444,4.38519,1.67407,19.0,0.0,9.0,"foliage"
47.4444,-2.35675,65.4444,52.1111,31.3333,31.7136,19.1363,41.0,0.111111,9.0,"foliage"
1.44444,-2.08783,6.66667,1.44444,10.4444,0.122222,0.062963,108.0,0.0,9.0,"window"
15.3333,-2.12135,27.7778,15.6667,24.5556,0.45542,0.534027,95.0,0.0,9.0,"window"
47.1111,-2.07523,67.2222,46.7778,40.5556,3.12457,1.67885,4.0,0.222222,9.0,"path"
17.1111,-0.9757,18.3333,10.1111,6.55556,2.78518,0.996296,23.0,0.0,9.0,"brickface"
6.55556,2.19294,13.7778,13.7778,-5.66667,1.0256,1.42075,200.0,0.0,9.0,"grass"
0.555556,-2.1732,5.22222,1.0,8.88889,7.57407,7.84074,234.0,0.0,9.0,"foliage"
43.0,-1.94909,56.8889,40.7778,30.0,2.0548,1.24276,117.0,0.0,9.0,"path"
130.667,-2.26853,147.222,133.556,30.2222,0.874068,0.774073,98.0,0.0,9.0,"sky"
2.0,-2.32942,9.33333,3.66667,13.0,0.922222,2.56296,196.0,0.0,9.0,"foliage"
40.2222,-1.91735,52.5556,37.7778,27.1111,1.77221,0.655462,132.0,0.0,9.0,"path"
7.11111,-1.05828,7.55556,3.44444,3.88889,0.162963,0.418518,28.0,0.0,9.0,"brickface"
53.4444,-2.04362,75.5556,52.3333,45.3333,1.40502,0.742868,137.0,0.0,9.0,"path"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,9.0,"window"
58.3333,-2.02258,78.1111,56.8889,41.0,0.433334,0.400001,99.0,0.0,9.0,"cement"
31.5556,-1.94304,42.2222,29.7778,23.1111,3.61852,1.1,142.0,0.0,9.0,"path"
1.0,-1.75502,3.11111,0.0,5.22222,0.136083,0.172133,178.0,0.0,9.0,"window"
3.22222,-2.33277,11.8889,5.22222,15.3333,11.6741,6.44444,203.0,0.0,9.0,"foliage"
42.3333,-2.02023,59.2222,41.0,35.1111,1.5444,2.00832,253.0,0.0,9.0,"path"
22.7778,-1.76075,32.5556,18.4444,23.8889,4.32963,1.67407,65.0,0.0,9.0,"brickface"
14.4444,2.74165,22.7778,22.7778,2.33333,0.640741,0.788889,248.0,0.0,9.0,"grass"
0.0,-2.44456,1.22222,0.444444,2.0,0.403687,0.403687,21.0,0.0,9.0,"foliage"
80.1111,-2.25844,121.111,86.5556,75.5556,0.951851,0.240739,250.0,0.0,9.0,"sky"
39.2222,-1.98098,52.6667,37.5556,28.5556,70.1963,9.54444,224.0,0.0,9.0,"cement"
115.333,-2.27374,141.667,120.0,48.0,0.711109,0.374072,84.0,0.0,9.0,"sky"
0.666667,-2.15243,4.22222,1.0,6.77778,0.998146,0.998147,33.0,0.0,9.0,"foliage"
117.667,-2.34925,141.667,123.556,42.1111,1.14075,0.907406,143.0,0.0,9.0,"sky"
15.1111,2.45981,25.5556,25.5556,-3.11111,1.04704,0.534027,242.0,0.0,9.0,"grass"
10.6667,-2.15163,22.2222,11.3333,22.4444,0.074074,3.66296,236.0,0.0,9.0,"window"
76.8889,-2.2393,118.556,82.6667,77.5556,0.711108,0.774072,240.0,0.0,9.0,"sky"
37.4444,-1.99554,49.4444,36.2222,25.2222,0.904721,17.3628,197.0,0.0,9.0,"cement"
0.0,-2.0944,0.111111,0.0,0.222222,0.02963,0.02963,33.0,0.0,9.0,"foliage"
24.4444,-2.20716,40.7778,26.2222,30.8889,0.408248,1.16269,22.0,0.0,9.0,"window"
96.7778,-2.33633,126.111,103.667,51.7778,0.928958,0.443054,116.0,0.0,9.0,"sky"
11.0,1.87536,18.1111,18.1111,-11.1111,0.894427,1.25462,47.0,0.0,9.0,"grass"
1.11111,-2.18623,8.55556,1.77778,14.2222,0.34074,0.507407,113.0,0.0,9.0,"foliage"
0.333333,-1.92122,1.77778,0.0,3.22222,0.074074,0.118518,51.0,0.0,9.0,"window"
7.22222,-1.17545,7.88889,3.44444,4.88889,0.151852,0.077778,32.0,0.0,9.0,"brickface"
46.0,-1.95141,62.6667,43.3333,36.0,2.69155,0.688531,54.0,0.0,9.0,"path"
0.0,-2.0944,3.44444,0.0,6.88889,0.077778,0.018519,97.0,0.0,9.0,"foliage"
8.77778,-2.28056,18.6667,10.5556,18.0,5.6882,4.63641,23.0,0.111111,9.0,"foliage"
14.5556,2.50681,26.0,26.0,-2.55556,1.02017,0.772202,115.0,0.0,9.0,"grass"
7.55556,-1.0762,7.77778,3.55556,4.22222,0.162963,0.118518,194.0,0.0,9.0,"brickface"
0.0,-2.0944,2.22222,0.0,4.44444,0.02963,0.02963,118.0,0.0,9.0,"foliage"
9.55556,2.2672,17.2222,17.2222,-5.22222,0.933333,2.6963,93.0,0.0,9.0,"grass"
53.7778,-2.0791,76.0,53.4444,44.7778,2.40755,2.01108,129.0,0.0,9.0,"path"
23.5556,-1.85826,30.1111,22.4444,13.7778,40.0296,5.40741,13.0,0.0,9.0,"path"
110.778,-2.30791,137.778,116.333,48.4444,0.418519,0.966665,251.0,0.0,9.0,"sky"
31.5556,-1.94304,42.2222,29.7778,23.1111,3.61852,1.1,142.0,0.0,9.0,"path"
46.5556,-2.08017,63.0,45.6667,33.7778,5.40953,3.60504,147.0,0.0,9.0,"path"
7.44444,-0.871495,7.55556,3.22222,2.66667,0.577778,0.240741,101.0,0.0,9.0,"brickface"
7.55556,-0.837598,7.55556,3.22222,2.55556,0.122222,0.207407,62.0,0.0,9.0,"brickface"
47.3333,-2.05255,66.8889,46.5556,39.8889,3.23465,1.8227,93.0,0.0,9.0,"path"
105.889,-2.09781,128.556,106.0,45.2222,0.562963,0.044444,21.0,0.0,9.0,"sky"
6.66667,2.34059,9.55556,9.55556,-2.22222,6.95185,0.551852,196.0,0.0,9.0,"grass"
21.4444,1.28706,22.7778,22.7778,-8.66667,1.60554,1.88169,30.0,0.0,9.0,"grass"
61.7778,-2.0742,85.3333,61.2222,47.6667,0.646928,0.250923,40.0,0.0,9.0,"cement"
6.66667,-0.877707,6.77778,2.66667,2.66667,0.02963,0.162963,80.0,0.0,9.0,"brickface"
31.3333,-2.05383,46.0,31.0,29.6667,6.35555,0.355555,216.0,0.0,9.0,"cement"
0.333333,-1.92094,1.22222,0.111111,2.0,0.272166,0.611616,184.0,0.0,9.0,"window"
6.44444,-0.877707,6.55556,2.55556,2.55556,0.074074,0.207407,216.0,0.0,9.0,"brickface"
23.4444,-1.79139,34.4444,19.1111,26.3333,2.56296,2.90741,147.0,0.0,9.0,"brickface"
0.666667,-2.21654,7.66667,1.55556,13.1111,1.27407,1.36667,46.0,0.0,9.0,"foliage"
1.88889,-2.38395,10.6667,4.33333,15.1111,1.95556,5.05185,3.0,0.111111,9.0,"foliage"
114.111,-2.23989,139.778,117.667,47.7778,0.829628,0.607409,205.0,0.0,9.0,"sky"
112.667,-2.32866,141.333,119.111,50.8889,1.0037,0.646931,134.0,0.0,9.0,"sky"
112.778,-2.35769,141.0,119.889,49.3333,0.781735,0.611616,125.0,0.0,9.0,"sky"
35.7778,-2.17583,49.0,36.1111,26.1111,5.79527,5.49512,252.0,0.0,9.0,"path"
7.0,-1.17577,7.88889,3.44444,4.88889,0.429629,0.374074,39.0,0.0,9.0,"brickface"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,9.0,"window"
110.222,-2.30939,138.111,116.0,50.0,1.18889,0.207408,239.0,0.0,9.0,"sky"
6.11111,-2.12027,15.8889,6.33333,19.3333,0.02963,0.062963,239.0,0.0,9.0,"window"
24.4444,-2.06101,36.2222,24.1111,23.8889,0.534027,0.712325,53.0,0.0,9.0,"cement"
24.0,-1.83767,36.2222,20.2222,28.2222,1.97407,1.61852,79.0,0.0,9.0,"brickface"
43.7778,-1.97306,59.8889,41.6667,34.3333,1.24127,2.04396,182.0,0.0,9.0,"path"
46.8889,-2.11023,66.8889,47.2222,39.6667,3.20878,1.0256,47.0,0.0,9.0,"cement"
52.3333,-2.02086,74.2222,50.6667,45.4444,2.78688,3.15113,174.0,0.0,9.0,"path"
77.3333,-2.23852,116.889,82.7778,73.6667,0.755554,0.15185,169.0,0.0,9.0,"sky"
57.6667,-2.10881,79.7778,58.1111,43.7778,0.879814,6.94556,112.0,0.0,9.0,"cement"
107.444,-2.09056,132.444,107.444,50.0,0.355557,0.107407,7.0,0.0,9.0,"sky"
23.6667,-1.70594,32.2222,18.6667,22.1111,0.399999,0.577778,145.0,0.0,9.0,"brickface"
15.4444,1.93759,23.3333,23.3333,-10.7778,1.14342,1.04704,115.0,0.0,9.0,"grass"
8.0,-0.761648,8.0,3.55556,2.0,0.062963,0.151852,156.0,0.0,9.0,"brickface"
36.3333,-1.96265,48.2222,34.5556,25.5556,0.933332,0.32963,219.0,0.0,9.0,"cement"
5.88889,-2.14271,13.6667,6.33333,15.1111,0.91084,1.40502,195.0,0.111111,9.0,"window"
46.3333,-2.09193,67.1111,46.3333,41.5556,1.05409,4.36866,108.0,0.0,9.0,"cement"
45.6667,-2.02881,60.2222,44.3333,30.4444,2.81596,2.24516,190.0,0.111111,9.0,"path"
10.8889,2.44755,19.1111,19.1111,-2.66667,1.14444,0.651852,103.0,0.0,9.0,"grass"
41.2222,-2.13186,61.4444,42.0,39.6667,2.77088,3.00185,75.0,0.0,9.0,"cement"
5.77778,2.10726,11.4444,11.4444,-5.44444,0.251852,0.42963,42.0,0.0,9.0,"grass"
21.6667,-1.74125,30.0,17.4444,20.8889,0.488889,0.462963,27.0,0.0,9.0,"brickface"
42.6667,-2.046,58.7778,41.8889,33.0,1.21868,1.50185,250.0,0.0,9.0,"path"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,9.0,"window"
60.3333,-2.43419,79.5556,66.4444,32.3333,409.396,530.552,126.0,0.0,9.0,"foliage"
36.7778,-2.1278,56.3333,37.4444,38.4444,1.18634,1.29386,224.0,0.0,9.0,"cement"
35.8889,-2.34606,52.6667,39.8889,29.5556,889.363,188.507,132.0,0.111111,9.0,"foliage"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,9.0,"window"
60.0,-2.1288,90.1111,61.0,59.2222,0.389679,0.327728,27.0,0.0,9.0,"cement"
23.3333,-1.60859,30.2222,17.8889,19.2222,2.16296,0.833333,97.0,0.0,9.0,"brickface"
23.3333,-1.86318,36.0,20.0,28.6667,1.84074,0.4,85.0,0.0,9.0,"brickface"
0.777778,-2.05134,2.77778,0.666667,4.11111,1.85185,0.062963,46.0,0.0,9.0,"window"
15.2222,2.12951,23.2222,23.2222,-7.55556,0.255555,0.518519,152.0,0.0,9.0,"grass"
11.2222,2.26428,16.7778,16.7778,-3.77778,0.32963,0.329629,243.0,0.0,9.0,"grass"
53.4444,-2.07083,77.0,52.8889,47.6667,0.655461,1.36083,92.0,0.0,9.0,"cement"
115.889,-2.32678,140.667,121.444,44.0,0.566668,0.029629,92.0,0.0,9.0,"sky"
14.7778,1.78351,18.2222,18.2222,-7.22222,1.7224,0.64693,27.0,0.0,9.0,"grass"
95.1111,-2.40475,128.889,105.111,57.5556,0.327733,0.327731,66.0,0.0,9.0,"sky"
100.778,-2.38531,130.111,108.889,50.5556,0.720082,0.272164,112.0,0.0,9.0,"sky"
0.0,-2.0944,0.222222,0.0,0.444444,0.172133,0.172133,133.0,0.0,9.0,"window"
79.0,-2.20776,118.0,83.2222,73.7778,0.474074,0.474074,165.0,0.0,9.0,"sky"
35.7778,-2.03643,48.2222,35.1111,25.5556,4.80278,0.91084,187.0,0.0,9.0,"cement"
65.0,-2.07815,89.1111,64.5556,48.6667,0.836659,1.13529,113.0,0.0,9.0,"cement"
21.8889,2.38935,33.4444,33.4444,-5.11111,0.827759,1.5408,206.0,0.0,9.0,"grass"
36.0,-2.139,54.1111,36.7778,35.4444,0.344266,1.14342,252.0,0.0,9.0,"cement"
35.6667,-2.33537,50.5556,38.2222,27.2222,9.39626,5.76296,180.0,0.0,9.0,"path"
77.2222,-2.22894,118.667,82.5556,77.5556,0.207406,0.800003,233.0,0.0,9.0,"sky"
131.556,-2.3586,146.444,135.333,26.0,0.31111,0.151853,64.0,0.0,9.0,"sky"
15.4444,2.10221,25.3333,25.3333,-11.0,1.32222,2.64074,142.0,0.0,9.0,"grass"
0.0,-2.11755,2.77778,0.111111,5.44444,0.177778,0.240741,87.0,0.0,9.0,"foliage"
23.0,-2.19642,34.4444,24.1111,21.7778,0.389682,0.809664,143.0,0.0,9.0,"window"
36.8889,-2.00456,48.6667,35.7778,24.6667,0.389682,0.490654,167.0,0.0,9.0,"cement"
56.2222,-2.06802,77.7778,55.6667,43.6667,1.10386,1.45169,86.0,0.111111,9.0,"path"
5.88889,-2.14762,12.6667,6.22222,13.2222,71.5741,21.7963,66.0,0.0,9.0,"window"
27.5556,-2.04631,37.8889,26.8889,21.3333,53.5889,1.94444,64.0,0.0,9.0,"path"
40.3333,-1.72228,45.6667,37.3333,13.6667,1.08355,0.722648,174.0,0.0,9.0,"cement"
0.666667,-2.01892,4.88889,0.333333,8.77778,0.02963,0.296296,199.0,0.0,9.0,"window"
42.4444,-2.09736,61.5556,42.6667,38.0,4.59831,2.10555,78.0,0.0,9.0,"cement"
52.5556,-2.04251,74.0,51.4444,44.0,4.72346,2.01843,42.0,0.0,9.0,"path"
15.2222,2.42079,27.3333,27.3333,-5.0,1.74377,1.63865,49.0,0.111111,9.0,"grass"
2.44444,-2.30037,9.55556,3.88889,12.7778,12.4333,7.88519,139.0,0.0,9.0,"foliage"
4.66667,-2.05447,10.8889,4.55556,12.5556,2.54224,1.06284,187.0,0.0,9.0,"window"
2.33333,-2.35564,10.6667,4.44444,14.5556,1.06667,1.27778,224.0,0.0,9.0,"foliage"
17.3333,-2.43151,31.6667,21.8889,24.1111,71.5111,13.7519,9.0,0.0,9.0,"foliage"
80.8889,-2.22711,119.222,85.7778,71.7778,0.507409,0.607404,150.0,0.0,9.0,"sky"
44.2222,-2.06428,62.4444,43.6667,37.0,1.79712,1.93218,236.0,0.0,9.0,"path"
17.4444,2.24309,27.5556,27.5556,-7.44444,6.41852,7.54074,101.0,0.0,9.0,"grass"
115.889,-2.3098,141.222,121.111,45.4444,0.596296,0.774077,115.0,0.0,9.0,"sky"
119.222,-2.27113,142.889,123.222,43.3333,0.907417,0.711108,124.0,0.0,9.0,"sky"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,"foliage"
38.0,-2.12656,51.2222,37.7778,26.6667,5.85662,0.894427,23.0,0.0,9.0,"path"
49.0,-2.01738,64.4444,47.8889,32.0,184.522,112.578,120.0,0.0,9.0,"cement"
0.0,-2.0944,0.333333,0.0,0.666667,0.172133,0.278887,216.0,0.0,9.0,"window"
11.6667,2.21005,19.1111,19.1111,-5.66667,0.620633,0.952579,106.0,0.0,9.0,"grass"
63.6667,-2.02494,83.8889,62.2222,41.8889,0.122224,3.26296,155.0,0.0,9.0,"cement"
95.6667,-2.41039,126.222,104.889,51.8889,1.26491,0.54433,188.0,0.0,9.0,"sky"
1.11111,-2.07782,5.88889,1.0,9.66667,0.133333,0.166667,159.0,0.0,9.0,"window"
37.8889,-2.05039,54.8889,37.2222,34.6667,1.69531,6.61899,147.0,0.0,9.0,"cement"
0.444444,-2.22574,6.22222,1.22222,10.7778,0.385185,0.196296,228.0,0.0,9.0,"foliage"
41.1111,-1.97833,53.7778,39.5556,26.8889,1.55556,0.951854,197.0,0.0,9.0,"cement"
98.4444,-2.38521,129.556,107.111,53.5556,0.327729,0.327729,155.0,0.0,9.0,"sky"
96.2222,-2.38244,126.111,104.444,51.5556,0.210818,0.443052,97.0,0.0,9.0,"sky"
56.2222,-2.06802,77.7778,55.6667,43.6667,1.10386,1.45169,86.0,0.111111,9.0,"path"
28.5556,-2.0932,41.0,28.5556,24.8889,1.0256,1.12875,182.0,0.0,9.0,"cement"
37.4444,-2.41682,52.6667,42.0,25.8889,488.03,374.596,133.0,0.111111,9.0,"foliage"
49.6667,-2.06717,71.0,49.1111,43.2222,1.11555,1.20646,74.0,0.0,9.0,"cement"
15.4444,2.45847,24.0,24.0,-2.55556,1.70741,0.477778,140.0,0.0,9.0,"grass"
9.77778,2.12865,15.8889,15.8889,-5.88889,0.785185,0.077778,233.0,0.0,9.0,"grass"
1.22222,-2.20842,5.0,1.88889,6.88889,3.15818,1.90613,42.0,0.0,9.0,"window"
29.5556,-2.14697,45.6667,30.4444,31.3333,0.75031,0.655462,219.0,0.0,9.0,"cement"
14.0,2.17699,24.7778,24.7778,-9.0,1.30668,1.95978,124.0,0.0,9.0,"grass"
47.3333,-2.05255,66.8889,46.5556,39.8889,3.23465,1.8227,93.0,0.0,9.0,"path"
93.8889,-2.42468,125.222,103.778,52.7778,0.809667,0.574135,112.0,0.0,9.0,"sky"
6.77778,-0.722894,6.77778,2.66667,1.44444,0.077778,0.122222,14.0,0.0,9.0,"brickface"
52.5556,-2.03818,74.7778,51.3333,45.6667,2.32618,2.08433,119.0,0.0,9.0,"path"
104.333,-2.11701,130.222,104.889,51.2222,0.429629,0.444444,53.0,0.0,9.0,"sky"
41.1111,-2.04724,57.6667,40.3333,33.8889,3.52399,0.547723,237.0,0.0,9.0,"path"
16.0,-1.70283,23.8889,15.6667,13.4444,1.66889,1.77326,69.0,0.0,9.0,"foliage"
33.1111,-2.27446,55.5556,37.1111,40.8889,110.878,189.441,242.0,0.0,9.0,"foliage"
20.2222,-1.62075,27.3333,15.7778,18.6667,4.28518,0.385186,67.0,0.0,9.0,"brickface"
16.4444,-2.1041,27.3333,16.5556,21.6667,0.162963,0.611111,60.0,0.0,9.0,"cement"
36.2222,-2.006,48.2222,35.1111,25.1111,0.772202,1.29386,191.0,0.0,9.0,"cement"
28.7778,-2.21546,38.3333,28.3333,18.8889,45.0852,2.11852,116.0,0.0,9.0,"path"
39.5556,-2.09948,58.4444,39.6667,37.6667,0.742868,0.403687,236.0,0.0,9.0,"cement"
43.0,-2.06698,60.7778,42.5556,36.0,2.67222,0.712326,18.0,0.111111,9.0,"path"
7.11111,-1.03766,7.55556,3.44444,3.66667,0.340741,0.074074,229.0,0.0,9.0,"brickface"
0.333333,-2.05616,1.88889,0.222222,3.22222,0.551852,0.177778,34.0,0.0,9.0,"window"
94.1111,-2.24795,128.222,99.1111,63.2222,0.34074,0.32963,89.0,0.0,9.0,"sky"
3.55556,-2.39449,13.3333,6.44444,16.6667,5.85556,7.21852,2.0,0.0,9.0,"foliage"
31.2222,-2.06012,43.8889,30.7778,25.7778,4.20741,2.12222,78.0,0.0,9.0,"path"
98.5556,-2.37321,130.556,107.111,55.4444,0.403686,0.403687,134.0,0.0,9.0,"sky"
0.0,-2.15637,4.0,0.333333,7.66667,0.3,0.340741,235.0,0.0,9.0,"foliage"
0.0,-2.0944,0.222222,0.0,0.444444,0.136083,0.172133,170.0,0.0,9.0,"window"
2.66667,-1.85316,5.0,2.0,5.33333,0.421637,0.421636,172.0,0.0,9.0,"window"
