@relation segment_challenge_part2
@attribute intensity-mean real
@attribute rawblue-mean real
@attribute exgreen-mean real
@attribute saturation-mean real
@attribute region-centroid-row real
@attribute exred-mean real
@attribute hedge-mean real
@attribute vedge-mean real
@attribute short-line-density-5 real
@attribute class{brickface,cement,foliage,grass,path,sky,window}
@data
114.222,128.778,-21.6667,0.174128,66.0,-22.0,1.83333,1.16667,0.111111,"sky"
40.2963,49.2222,-9.88889,0.289652,162.0,-16.8889,14.0556,1.94444,0.0,"path"
18.6296,22.2222,-14.2222,0.374312,111.0,3.44444,1.33333,1.66667,0.0,"brickface"
39.037,49.7778,-15.7778,0.335026,117.0,-16.4444,1.44444,3.27778,0.0,"cement"
58.3704,73.4444,-22.1111,0.317014,102.0,-23.1111,1.16667,3.88889,0.0,"cement"
20.0,25.8889,-16.3333,0.436939,67.0,-1.33333,2.44444,1.0,0.111111,"brickface"
1.0,3.0,-3.0,1.0,120.0,-3.0,0.388889,0.388889,0.0,"foliage"
55.1852,69.5556,-23.2222,0.321085,173.0,-19.8889,3.61111,1.66667,0.111111,"path"
62.0741,77.5556,-24.5556,0.305404,189.0,-21.8889,4.94444,2.27778,0.0,"path"
2.55556,5.77778,-5.0,0.84709,136.0,-4.66667,0.222222,0.222222,0.0,"window"
2.2963,6.44444,-5.88889,0.986111,89.0,-6.55556,0.777778,0.777778,0.0,"foliage"
23.0,32.2222,-12.3333,0.444353,140.0,-15.3333,1.38889,2.44444,0.0,"cement"
0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,"foliage"
0.740741,1.77778,-1.88889,0.75,137.0,-1.22222,0.611111,0.888889,0.0,"window"
41.2593,49.5556,-14.4444,0.265619,181.0,-10.4444,4.77778,2.38889,0.0,"path"
57.1481,69.6667,-20.7778,0.278963,100.0,-16.7778,0.444445,0.944444,0.0,"cement"
4.85185,8.55556,-5.22222,0.709751,136.0,-5.88889,2.83333,2.27778,0.0,"cement"
2.96296,6.55556,-3.55556,0.935706,126.0,-7.22222,1.05556,1.94444,0.0,"foliage"
1.22222,3.22222,-3.66667,1.0,138.0,-2.33333,0.222222,0.222222,0.0,"window"
20.9259,27.3333,-16.4444,0.434743,58.0,-2.77778,1.38889,0.888889,0.0,"brickface"
1.2963,3.44444,-2.55556,1.0,132.0,-3.88889,0.388889,0.444444,0.0,"foliage"
38.8889,48.4444,-15.6667,0.303876,82.0,-13.0,0.777778,1.05555,0.0,"cement"
0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,"window"
0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,"window"
65.1852,79.7778,-21.2222,0.278345,90.0,-22.5556,1.27778,7.38889,0.0,"cement"
52.6296,65.1111,-21.8889,0.30372,183.0,-15.5556,2.33333,1.88889,0.0,"path"
0.148148,0.444444,-0.444444,0.333333,135.0,-0.444444,0.166667,0.222222,0.0,"window"
60.7037,74.8889,-23.7778,0.295304,193.0,-18.7778,2.55556,2.38889,0.0,"path"
22.4815,28.8889,-17.7778,0.426923,64.0,-1.44444,2.38889,2.11111,0.0,"brickface"
114.037,132.444,-15.4444,0.239085,36.0,-39.7778,1.05556,0.944443,0.0,"sky"
6.92593,4.44444,12.8889,0.603704,215.0,-5.44444,0.5,0.444445,0.0,"grass"
17.4815,24.0,-9.44444,0.416401,106.0,-10.1111,0.388889,0.777778,0.0,"window"
5.18518,6.0,-6.88889,0.566138,131.0,4.44444,0.777778,0.222222,0.0,"brickface"
7.7037,9.88889,-2.77778,0.349471,147.0,-3.77778,3.55556,3.05556,0.0,"foliage"
47.963,57.3333,-16.5556,0.259189,185.0,-11.5556,2.27778,2.22222,0.111111,"path"
110.593,127.556,-23.7778,0.204675,88.0,-27.1111,0.500001,0.722221,0.0,"sky"
140.407,149.889,-11.2222,0.101526,16.0,-17.2222,0.944448,0.666667,0.0,"sky"
15.3704,13.5556,14.2222,0.387412,175.0,-8.77778,2.83333,1.16667,0.0,"grass"
14.5185,14.5556,10.1111,0.378473,199.0,-10.2222,1.27778,1.27778,0.0,"grass"
137.037,146.667,-12.1111,0.104539,34.0,-16.7778,1.88889,0.555557,0.111111,"sky"
37.8889,47.4444,-14.3333,0.320613,129.0,-14.3333,1.11111,19.2778,0.0,"cement"
6.44444,11.4444,-8.0,0.67037,62.0,-7.0,0.444444,0.333333,0.0,"window"
19.8889,24.1111,-15.0,0.381277,117.0,2.33333,1.61111,0.444444,0.0,"brickface"
36.1852,43.0,-12.5556,0.258409,126.0,-7.88889,14.0556,0.388889,0.0,"cement"
68.2963,86.1111,-25.5556,0.317156,18.0,-27.8889,1.72222,0.777777,0.222222,"cement"
0.111111,0.333333,-0.333333,0.222222,142.0,-0.333333,0.111111,0.166667,0.0,"window"
2.07407,3.55556,-0.222222,0.457672,145.0,-4.22222,2.11111,0.888889,0.0,"foliage"
55.0,65.4444,-8.66667,0.297802,75.0,-22.6667,26.6111,15.3889,0.0,"foliage"
3.18519,6.66667,-5.22222,0.799603,138.0,-5.22222,0.5,0.277778,0.0,"window"
19.5926,27.7778,-11.7778,0.447494,97.0,-12.7778,0.777777,0.611111,0.0,"window"
53.7037,67.2222,-20.7778,0.308859,201.0,-19.7778,5.22222,2.72222,0.0,"path"
14.7037,16.8889,-13.7778,0.451359,113.0,7.22222,2.77778,0.722222,0.0,"brickface"
9.22222,7.33333,13.6667,0.56339,250.0,-8.0,1.44444,2.27778,0.0,"grass"
2.25926,5.22222,-3.77778,0.960317,122.0,-5.11111,1.38889,1.72222,0.0,"foliage"
46.8889,56.8889,-18.3333,0.283287,181.0,-11.6667,3.0,1.83333,0.111111,"path"
137.148,147.222,-10.7778,0.112421,41.0,-19.4444,1.11111,1.72223,0.0,"sky"
5.0,9.33333,-4.0,0.80862,93.0,-9.0,1.5,1.77778,0.0,"foliage"
43.5185,52.5556,-17.2222,0.280764,182.0,-9.88889,2.11111,0.888889,0.0,"path"
5.92593,7.22222,-7.44444,0.544092,112.0,3.55556,0.555555,0.722222,0.0,"brickface"
60.4444,75.5556,-24.3333,0.308799,190.0,-21.0,2.27778,2.05556,0.0,"path"
0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,"window"
64.4444,78.1111,-22.6667,0.271568,103.0,-18.3333,0.833336,1.0,0.0,"cement"
34.5185,42.2222,-14.2222,0.293208,182.0,-8.88889,2.27778,2.5,0.0,"path"
1.37037,3.11111,-4.11111,1.0,138.0,-1.11111,0.055556,0.111111,0.0,"window"
6.77778,11.8889,-4.66667,0.760191,93.0,-10.6667,3.44444,2.66667,0.0,"foliage"
47.5185,59.2222,-19.5556,0.307473,192.0,-15.5556,2.55556,2.16667,0.0,"path"
24.5926,32.5556,-18.4444,0.432167,54.0,-5.44444,2.72222,1.77778,0.0,"brickface"
19.0,19.7778,11.3333,0.363717,149.0,-13.6667,1.05556,1.16667,0.0,"grass"
0.555556,1.22222,-0.333333,0.555556,122.0,-1.66667,0.444444,0.444444,0.0,"foliage"
95.9259,121.111,-28.1111,0.338487,37.0,-47.4444,1.05555,0.611111,0.0,"sky"
43.1481,52.6667,-16.7778,0.290982,124.0,-11.7778,7.38889,3.16667,0.0,"cement"
125.667,141.667,-17.0,0.185658,65.0,-31.0,2.0,0.722221,0.0,"sky"
1.96296,4.22222,-2.88889,0.676888,132.0,-3.88889,1.72222,1.05556,0.111111,"foliage"
127.63,141.667,-12.2222,0.169397,24.0,-29.8889,0.888888,1.27778,0.0,"sky"
19.8148,18.7778,17.2222,0.409529,164.0,-14.1111,3.22222,0.388889,0.111111,"grass"
14.7407,22.2222,-10.2222,0.533126,115.0,-12.2222,0.444444,4.38889,0.0,"window"
92.7037,118.556,-30.1111,0.351331,58.0,-47.4444,1.0,1.05555,0.0,"sky"
41.037,49.4444,-14.4444,0.280578,121.0,-10.7778,0.944444,21.6667,0.0,"cement"
0.037037,0.111111,-0.111111,0.111111,142.0,-0.111111,0.111111,0.111111,0.0,"foliage"
30.4815,40.7778,-12.7778,0.400536,114.0,-18.1111,1.16667,0.944444,0.111111,"window"
108.852,126.111,-15.5556,0.232219,54.0,-36.2222,1.72222,0.611112,0.0,"sky"
12.7037,9.0,16.2222,0.500966,232.0,-5.11111,1.0,1.27778,0.0,"grass"
3.81481,8.55556,-6.11111,0.872222,96.0,-8.11111,1.11111,0.944445,0.0,"foliage"
0.703704,1.77778,-2.11111,0.888889,141.0,-1.11111,0.222222,0.555556,0.0,"window"
6.14815,7.77778,-8.11111,0.563492,113.0,3.22222,0.277778,0.5,0.0,"brickface"
50.6667,62.6667,-22.0,0.308573,176.0,-14.0,2.66667,2.11111,0.0,"path"
1.14815,3.44444,-3.44444,1.0,123.0,-3.44444,0.166667,0.388889,0.0,"foliage"
12.6667,18.6667,-6.33333,0.564898,92.0,-11.6667,7.0,4.11111,0.0,"foliage"
19.8519,19.0,18.4444,0.449942,183.0,-15.8889,4.72222,1.05556,0.0,"grass"
6.25926,7.66667,-8.11111,0.543871,118.0,3.88889,0.444445,0.444445,0.0,"brickface"
0.740741,2.22222,-2.22222,1.0,133.0,-2.22222,0.222222,0.222222,0.0,"foliage"
12.5185,10.7778,14.1111,0.447247,236.0,-8.88889,2.0,1.77778,0.111111,"grass"
61.0741,76.0,-22.8889,0.30013,188.0,-21.8889,4.61111,3.66667,0.0,"path"
25.2963,29.8889,-8.55556,0.237113,191.0,-5.22222,7.77778,3.55556,0.0,"path"
121.63,137.778,-15.8889,0.195977,24.0,-32.5556,1.61111,1.16667,0.0,"sky"
34.5185,42.2222,-14.2222,0.293208,182.0,-8.88889,2.27778,2.5,0.0,"path"
51.7407,63.0,-18.2222,0.275266,193.0,-15.5556,7.05556,6.61111,0.0,"path"
5.77778,6.66667,-7.66667,0.575397,130.0,5.0,0.666667,0.611111,0.0,"brickface"
5.81482,6.66667,-7.77778,0.573413,123.0,5.22222,0.5,0.444444,0.0,"brickface"
53.5926,66.8889,-21.1111,0.303602,190.0,-18.7778,2.61111,5.5,0.0,"path"
113.481,128.556,-22.4444,0.179697,90.0,-22.7778,0.777779,0.666668,0.0,"sky"
7.74074,7.0,5.44444,0.383372,244.0,-3.22222,3.61111,1.27778,0.0,"grass"
20.6667,17.7778,6.33333,0.231417,251.0,2.33333,8.0,2.44444,0.0,"grass"
69.4444,85.3333,-24.6667,0.287488,35.0,-23.0,1.05555,0.722223,0.0,"cement"
5.11111,6.0,-7.33333,0.608466,124.0,4.66667,0.444444,0.555556,0.0,"brickface"
36.1111,46.0,-15.3333,0.33971,78.0,-14.3333,4.33333,1.33333,0.0,"cement"
0.555556,1.22222,-1.33333,0.527778,145.0,-0.666667,0.222222,0.722222,0.0,"window"
4.92593,5.77778,-7.11111,0.611111,126.0,4.55556,0.555556,0.555555,0.0,"brickface"
25.6667,34.4444,-19.6667,0.44486,69.0,-6.66667,1.88889,2.05556,0.0,"brickface"
3.2963,7.66667,-5.22222,0.929574,88.0,-7.88889,1.55556,1.5,0.0,"foliage"
5.62963,10.6667,-3.88889,0.829748,91.0,-11.2222,1.0,2.22222,0.0,"foliage"
123.852,139.778,-18.5556,0.18354,47.0,-29.2222,1.55556,1.22222,0.0,"sky"
124.37,141.333,-15.7778,0.202708,54.0,-35.1111,1.22222,0.611112,0.0,"sky"
124.556,141.0,-14.0,0.200124,46.0,-35.3333,2.16667,0.611109,0.111111,"sky"
40.2963,49.0,-12.5556,0.275368,201.0,-13.5556,5.55556,4.61111,0.0,"path"
6.03704,7.66667,-7.77778,0.562919,111.0,2.88889,0.888889,0.722222,0.0,"brickface"
0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,"window"
121.444,138.111,-16.3333,0.201898,32.0,-33.6667,1.5,0.777779,0.0,"sky"
9.44444,15.8889,-9.33333,0.620643,110.0,-10.0,0.222222,0.277778,0.0,"window"
28.2593,36.2222,-12.4444,0.337893,42.0,-11.4444,0.611111,3.27778,0.0,"cement"
26.8148,36.2222,-19.7778,0.440509,57.0,-8.44444,1.94444,1.72222,0.0,"brickface"
48.4444,59.8889,-20.3333,0.304522,186.0,-14.0,1.77778,3.66667,0.111111,"path"
53.6667,66.8889,-19.3333,0.300672,121.0,-20.3333,4.88889,0.888889,0.0,"cement"
59.0741,74.2222,-25.2222,0.317345,181.0,-20.2222,4.16667,3.27778,0.0,"path"
92.3333,116.889,-28.6667,0.338288,98.0,-45.0,1.66667,0.722221,0.0,"sky"
65.1852,79.7778,-21.2222,0.278345,90.0,-22.5556,1.27778,7.38889,0.0,"cement"
115.778,132.444,-25.0,0.197114,48.0,-25.0,1.33333,0.611111,0.0,"sky"
24.8519,32.2222,-18.5556,0.420598,90.0,-3.55556,2.0,1.0,0.0,"brickface"
17.5926,14.0,17.2222,0.399447,182.0,-6.44444,0.722223,0.555556,0.0,"grass"
6.11111,6.77778,-7.66667,0.555776,123.0,5.66667,0.388889,0.388889,0.0,"brickface"
39.7037,48.2222,-15.4444,0.282964,80.0,-10.1111,0.666667,1.27778,0.0,"cement"
8.62963,13.6667,-6.88889,0.589565,119.0,-8.22222,1.22222,3.61111,0.0,"window"
53.2593,67.1111,-20.7778,0.312927,128.0,-20.7778,1.66667,7.05556,0.0,"cement"
50.0741,60.2222,-17.2222,0.266195,186.0,-13.2222,6.05556,2.72222,0.0,"path"
14.5556,13.6667,13.6667,0.431696,216.0,-11.0,2.16667,0.888889,0.0,"grass"
48.2222,61.4444,-18.6667,0.327632,90.0,-21.0,2.83333,4.16667,0.111111,"cement"
7.7037,5.88889,11.2222,0.51532,200.0,-5.77778,0.444444,0.555555,0.0,"grass"
23.037,30.0,-16.7778,0.418746,50.0,-4.11111,1.0,1.05556,0.0,"brickface"
47.7778,58.7778,-17.6667,0.289138,196.0,-15.3333,2.27778,1.5,0.0,"path"
0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,"window"
68.7778,79.5556,-7.0,0.289624,80.0,-25.3333,34.6111,21.0556,0.0,"foliage"
43.5185,56.3333,-18.2222,0.348022,124.0,-20.2222,1.88889,1.55556,0.0,"cement"
42.8148,52.6667,-8.77778,0.398824,91.0,-20.7778,33.4444,18.9444,0.0,"foliage"
0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,"window"
70.3704,90.1111,-28.1111,0.335387,57.0,-31.1111,0.722223,0.722223,0.111111,"cement"
23.8148,30.2222,-17.7778,0.405541,86.0,-1.44444,3.55556,1.5,0.111111,"brickface"
26.4444,36.0,-19.3333,0.442788,56.0,-9.33333,1.27778,1.33333,0.0,"brickface"
1.40741,2.77778,-2.22222,0.77037,131.0,-1.88889,1.77778,0.277778,0.0,"window"
17.963,15.4444,15.7778,0.348063,199.0,-8.22222,0.833334,1.11111,0.0,"grass"
13.3704,12.1111,10.2222,0.330513,166.0,-6.44444,0.722222,0.611111,0.0,"grass"
61.1111,77.0,-24.6667,0.314365,70.0,-23.0,0.777777,1.11111,0.111111,"cement"
126.0,140.667,-13.6667,0.176061,56.0,-30.3333,0.833333,0.444443,0.0,"sky"
15.2963,12.8889,8.77778,0.312227,248.0,-1.55556,3.16667,1.61111,0.111111,"grass"
109.704,128.889,-13.7778,0.262046,41.0,-43.7778,0.388892,0.611112,0.0,"sky"
113.259,130.111,-13.1111,0.225384,30.0,-37.4444,1.22222,0.555557,0.0,"sky"
0.074074,0.222222,-0.222222,0.222222,141.0,-0.222222,0.111111,0.111111,0.0,"window"
93.4074,118.0,-30.5556,0.330418,99.0,-43.2222,0.777779,0.888891,0.0,"sky"
39.7037,48.2222,-13.7778,0.275059,75.0,-11.7778,5.66667,1.55556,0.0,"cement"
72.8889,89.1111,-25.0,0.279176,34.0,-23.6667,0.833331,2.0,0.0,"cement"
26.8148,25.1111,19.8889,0.345755,233.0,-14.7778,1.72222,1.38889,0.0,"grass"
42.2963,54.1111,-16.5556,0.334876,76.0,-18.8889,0.555555,1.72222,0.0,"cement"
41.4815,50.5556,-9.77778,0.291106,162.0,-17.4444,12.9444,3.11111,0.0,"path"
92.8148,118.667,-30.7778,0.34921,64.0,-46.7778,0.777777,1.0,0.0,"sky"
137.778,146.444,-7.33333,0.101515,19.0,-18.6667,1.66667,0.944445,0.0,"sky"
18.5556,14.8889,20.3333,0.440895,208.0,-9.33333,2.5,1.94444,0.0,"grass"
0.962963,2.77778,-2.55556,1.0,135.0,-2.88889,0.333333,0.388889,0.0,"foliage"
27.1852,34.4444,-9.22222,0.331888,114.0,-12.5556,0.388889,1.5,0.0,"window"
40.4444,48.6667,-14.0,0.264564,53.0,-10.6667,0.944443,1.27778,0.0,"cement"
63.2222,77.7778,-22.6667,0.285333,197.0,-21.0,1.27778,1.61111,0.111111,"path"
8.25926,12.6667,-6.11111,0.300624,155.0,-7.11111,7.72222,3.72222,0.0,"window"
30.7778,37.8889,-11.6667,0.276726,186.0,-9.66667,6.83333,2.16667,0.0,"path"
41.1111,45.6667,-11.3333,0.181732,75.0,-2.33333,2.38889,1.5,0.0,"cement"
1.96296,4.88889,-4.88889,0.940741,116.0,-3.88889,0.444444,0.555555,0.0,"window"
48.8889,61.5556,-18.6667,0.315228,85.0,-19.3333,6.5,5.5,0.0,"cement"
59.3333,74.0,-23.6667,0.306609,201.0,-20.3333,4.33333,2.11111,0.0,"path"
20.4444,18.7778,20.6667,0.445808,240.0,-15.6667,2.05556,3.05556,0.0,"grass"
5.2963,9.55556,-4.22222,0.804724,128.0,-8.55556,3.16667,2.94444,0.0,"foliage"
6.7037,10.8889,-6.44444,0.594226,86.0,-6.11111,3.05556,1.05556,0.0,"window"
5.81482,10.6667,-4.11111,0.78993,73.0,-10.4444,2.33333,1.5,0.0,"foliage"
23.6296,31.6667,-5.22222,0.514254,80.0,-18.8889,16.6667,2.94444,0.0,"foliage"
95.2963,119.222,-28.5556,0.321505,94.0,-43.2222,1.27778,1.11111,0.0,"sky"
50.1111,62.4444,-19.3333,0.300667,194.0,-17.6667,2.44444,2.66667,0.0,"path"
21.2593,18.7778,18.8889,0.394886,197.0,-11.4444,4.94444,3.55556,0.0,"grass"
126.074,141.222,-14.8889,0.179353,75.0,-30.5556,1.05556,0.944445,0.0,"sky"
128.444,142.889,-15.6667,0.165616,29.0,-27.6667,1.05555,1.0,0.0,"sky"
0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,"foliage"
42.3333,51.2222,-13.6667,0.265454,172.0,-13.0,9.16667,1.33333,0.0,"path"
53.7778,64.4444,-17.6667,0.261246,124.0,-14.3333,11.1667,9.0,0.0,"cement"
0.111111,0.333333,-0.333333,0.222222,151.0,-0.333333,0.111111,0.166667,0.0,"window"
14.4444,12.5556,14.0,0.388863,193.0,-8.33333,0.888889,1.05556,0.0,"grass"
69.9259,83.8889,-23.1111,0.258303,135.0,-18.7778,0.833332,2.38889,0.0,"cement"
108.926,126.222,-12.1111,0.241934,42.0,-39.7778,1.66667,0.777779,0.0,"sky"
2.66667,5.88889,-5.0,0.826852,138.0,-4.66667,0.333333,0.166667,0.0,"window"
43.3333,54.8889,-18.3333,0.319706,87.0,-16.3333,1.55556,6.83333,0.0,"cement"
2.62963,6.22222,-4.22222,0.939815,91.0,-6.55556,1.11111,0.722222,0.0,"foliage"
44.8148,53.7778,-15.7778,0.263275,123.0,-11.1111,3.0,0.944445,0.0,"cement"
111.704,129.556,-13.7778,0.240108,20.0,-39.7778,0.611112,0.611112,0.0,"sky"
108.926,126.111,-13.4444,0.23689,63.0,-38.1111,0.333332,0.722221,0.0,"sky"
63.2222,77.7778,-22.6667,0.285333,197.0,-21.0,1.27778,1.61111,0.111111,"path"
32.7037,41.0,-12.4444,0.308824,135.0,-12.4444,1.11111,4.22222,0.0,"cement"
44.037,52.6667,-6.11111,0.397892,102.0,-19.7778,29.8889,22.0556,0.0,"foliage"
56.5926,71.0,-22.4444,0.313003,64.0,-20.7778,2.0,1.83333,0.0,"cement"
19.2963,18.4444,14.1111,0.357668,181.0,-11.5556,1.27778,0.833333,0.111111,"grass"
11.8519,9.88889,12.1111,0.405556,184.0,-6.22222,0.777778,0.5,0.0,"grass"
2.7037,5.0,-2.44444,0.860606,133.0,-4.44444,2.72222,1.16667,0.0,"window"
35.2222,45.6667,-14.3333,0.354746,132.0,-17.0,1.11111,1.44444,0.0,"cement"
17.8889,14.8889,20.6667,0.439718,201.0,-11.6667,2.05556,1.94444,0.0,"grass"
53.5926,66.8889,-21.1111,0.303602,190.0,-18.7778,2.61111,5.5,0.0,"path"
107.63,125.222,-11.5556,0.250143,77.0,-41.2222,1.16667,0.944447,0.0,"sky"
4.96296,5.44444,-6.88889,0.603836,138.0,5.44444,0.5,0.5,0.0,"brickface"
59.5556,74.7778,-24.6667,0.312796,192.0,-21.0,6.16667,2.5,0.111111,"path"
113.148,130.222,-24.7778,0.200484,53.0,-26.4444,1.11111,1.0,0.0,"sky"
46.3704,57.6667,-18.1111,0.302675,192.0,-15.7778,4.38889,0.833333,0.111111,"path"
18.0741,22.5556,-7.22222,0.386612,139.0,-6.22222,2.11111,2.83333,0.0,"foliage"
41.9259,55.5556,-14.4444,0.420176,81.0,-26.4444,15.1667,22.3889,0.0,"foliage"
21.1111,27.3333,-16.0,0.416884,118.0,-2.66667,2.27778,1.11111,0.0,"brickface"
20.1111,27.3333,-10.6667,0.405936,126.0,-11.0,0.555556,0.833333,0.0,"cement"
39.8519,48.2222,-14.2222,0.271717,119.0,-10.8889,0.944446,1.11111,0.0,"cement"
31.7037,38.0,-10.1111,0.250721,184.0,-8.77778,10.6111,2.22222,0.0,"path"
45.8889,58.4444,-18.6667,0.330477,117.0,-19.0,1.27778,0.777779,0.0,"cement"
48.7778,60.7778,-18.6667,0.302982,209.0,-17.3333,4.55556,2.61111,0.0,"path"
5.88889,7.11111,-7.33333,0.545855,124.0,3.66667,0.888889,0.888889,0.0,"brickface"
0.814815,1.88889,-1.77778,0.925926,131.0,-1.44444,0.722222,0.333333,0.0,"window"
107.148,128.222,-24.1111,0.266023,43.0,-39.1111,0.888889,1.05555,0.0,"sky"
7.77778,13.3333,-4.0,0.754703,88.0,-12.6667,2.5,3.61111,0.0,"foliage"
35.2963,43.8889,-13.5556,0.302286,186.0,-12.2222,3.55556,2.83333,0.0,"path"
112.074,130.556,-14.8889,0.245093,29.0,-40.5556,0.444443,0.777777,0.0,"sky"
1.44444,4.0,-3.33333,1.0,120.0,-4.33333,0.5,0.444444,0.0,"foliage"
0.074074,0.222222,-0.222222,0.222222,154.0,-0.222222,0.055556,0.111111,0.0,"window"
3.22222,5.0,-3.66667,0.656085,140.0,-1.66667,0.666667,3.0,0.0,"window"
5.88889,7.11111,-7.33333,0.545855,124.0,3.66667,0.888889,0.888889,0.0,"brickface"
19.8889,28.8889,-12.6667,0.480246,93.0,-14.3333,1.05556,0.833333,0.0,"window"
43.2222,55.0,-17.3333,0.324639,125.0,-18.0,1.33333,6.38889,0.0,"cement"
7.85185,6.55556,10.1111,0.526881,226.0,-6.22222,3.55556,1.55556,0.0,"grass"
1.55556,3.55556,-4.33333,0.972222,133.0,-1.66667,0.222222,0.111111,0.0,"window"
49.6296,61.3333,-21.2222,0.306161,186.0,-13.8889,1.94444,1.5,0.111111,"path"
17.4815,16.0,15.5556,0.403938,210.0,-11.1111,1.22222,1.61111,0.0,"grass"
16.1852,25.0,-12.2222,0.546207,114.0,-14.2222,0.611111,1.27778,0.0,"window"
130.296,143.889,-12.2222,0.160604,17.0,-28.5556,0.666667,0.611112,0.0,"sky"
6.11111,7.22222,-7.66667,0.532628,139.0,4.33333,0.833333,0.277778,0.0,"brickface"
8.11111,5.88889,13.0,0.563467,247.0,-6.33333,2.66667,2.5,0.0,"grass"
112.963,131.111,-13.8889,0.241511,28.0,-40.5556,0.888887,0.388889,0.0,"sky"
13.3333,12.1111,14.0,0.452229,243.0,-10.3333,2.0,1.88889,0.111111,"grass"
124.556,140.111,-16.3333,0.183109,35.0,-30.3333,1.11111,1.22222,0.0,"sky"
108.741,127.0,-14.2222,0.250137,51.0,-40.5556,0.944443,0.722224,0.0,"sky"
20.0741,25.0,-15.5556,0.404038,101.0,0.777778,1.72222,0.888889,0.111111,"brickface"
17.9259,27.1111,-13.4444,0.511905,93.0,-14.1111,0.222222,0.388889,0.0,"window"
0.740741,1.55556,-1.55556,0.288889,154.0,-0.888889,0.166667,1.11111,0.0,"window"
20.2222,28.7778,-13.0,0.451546,94.0,-12.6667,0.444445,0.722223,0.0,"window"
16.0741,16.6667,7.11111,0.292729,236.0,-8.88889,3.33333,2.44444,0.0,"grass"
59.6296,75.2222,-25.2222,0.318996,178.0,-21.5556,1.11111,0.833333,0.111111,"path"
17.9259,21.4444,-13.4444,0.368848,110.0,2.88889,2.66667,1.72222,0.0,"brickface"
6.44444,7.88889,-8.33333,0.558201,133.0,4.0,1.16667,0.666667,0.0,"brickface"
42.5556,51.7778,-4.66667,0.366946,81.0,-23.0,22.1111,24.3333,0.0,"foliage"
5.2963,6.55556,-6.88889,0.564153,145.0,3.11111,0.722222,0.555556,0.0,"brickface"
0.037037,0.111111,-0.111111,0.111111,146.0,-0.111111,0.055556,0.055556,0.0,"foliage"
47.7407,58.5556,-17.5556,0.284495,195.0,-14.8889,3.5,2.5,0.111111,"path"
23.8148,29.3333,-2.77778,0.508994,69.0,-13.7778,20.4444,19.1111,0.0,"foliage"
137.963,147.0,-12.2222,0.095184,22.0,-14.8889,0.722221,0.833333,0.0,"sky"
60.1481,73.8889,-22.1111,0.287045,65.0,-19.1111,1.22222,1.27778,0.0,"cement"
50.4444,62.3333,-19.0,0.292125,190.0,-16.6667,1.55556,2.33333,0.111111,"path"
20.6296,25.5556,-15.5556,0.394331,100.0,0.777778,2.66667,2.22222,0.0,"brickface"
1.74074,3.22222,-2.22222,0.550926,130.0,-2.22222,2.61111,0.055556,0.0,"window"
33.3333,41.3333,-13.0,0.299865,188.0,-11.0,3.11111,2.44444,0.0,"path"
39.3333,47.4444,-13.0,0.264152,158.0,-11.3333,1.83333,2.27778,0.222222,"cement"
0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,"window"
1.22222,2.77778,-1.33333,0.977778,100.0,-3.33333,0.666667,0.722222,0.0,"foliage"
57.8519,73.2222,-23.8889,0.320261,174.0,-22.2222,1.38889,2.0,0.0,"path"
6.48148,8.22222,-8.44444,0.559171,116.0,3.22222,0.444445,0.611111,0.0,"brickface"
20.2593,17.7778,21.8889,0.441516,224.0,-14.4444,3.05556,3.05556,0.0,"grass"
16.0741,15.0,14.4444,0.409835,172.0,-11.2222,1.33333,0.944444,0.0,"grass"
49.4815,60.6667,-19.4444,0.290788,190.0,-14.1111,1.61111,1.27778,0.0,"path"
18.4815,17.0,14.5556,0.35207,176.0,-10.1111,1.0,1.0,0.0,"grass"
0.777778,2.33333,-2.33333,1.0,138.0,-2.33333,0.333333,0.333333,0.0,"foliage"
2.03704,5.55556,-4.77778,0.986111,99.0,-5.77778,1.0,0.777778,0.0,"foliage"
50.6667,60.4444,-15.6667,0.249253,110.0,-13.6667,1.27778,18.4444,0.0,"cement"
10.4815,6.66667,16.8889,0.58766,222.0,-5.44444,1.16667,1.55556,0.0,"grass"
14.6296,13.5556,11.1111,0.347692,229.0,-7.88889,3.44444,2.72222,0.0,"grass"
14.4444,21.0,-8.66667,0.479958,34.0,-11.0,0.444445,1.72222,0.0,"window"
0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,"window"
57.3333,71.5556,-21.3333,0.302514,202.0,-21.3333,8.33333,2.16667,0.0,"path"
0.740741,1.77778,-1.88889,0.75,137.0,-1.22222,0.611111,0.888889,0.0,"window"
3.66667,8.0,-5.33333,0.867813,91.0,-7.66667,0.666667,0.666667,0.0,"foliage"
0.740741,1.77778,-1.88889,0.962963,133.0,-1.22222,0.222222,0.611111,0.0,"window"
